1108453.0	7.0
197644.1	0.0
197644.0	0.0
196122.0	0.0
3946926.0	1.0
denovo9503.0	0.0
denovo6551.1	0.0
denovo2183.0	0.0
272953.0	6.0
166664.1	0.0
172640.0	0.0
172640.1	0.0
denovo5848.0	0.0
4476780.0	1.0
denovo5982.0	0.0
4424327.0	3.0
3600504.0	0.0
4443094.0	0.0
denovo2199.0	0.0
denovo12305.0	0.0
4464113.0	0.0
4464113.1	0.0
313069.1	0.0
denovo10247.0	1.07646265914
denovo10247.1	2.92353734086
303652.0	0.0
denovo5741.0	0.0
261373.0	0.0
denovo6551.0	0.0
denovo11208.0	0.0
denovo10394.0	0.0
2875735.0	0.0
172161.0	0.00687977161365
172161.1	3.99312022839
4474255.0	0.0
4378740.0	1.51089427656
4378740.1	0.489105723436
1141335.0	0.0
denovo10243.0	0.0
1992.0	9.0
192598.0	1.87099560208
192598.1	0.129004397919
260201.0	13.0
184470.0	1.0
14094.0	61.0
denovo1277.0	0.0
denovo12694.0	0.7854323914
denovo10559.0	2.0
179927.0	0.0
316381.0	0.0
4421276.0	0.0
denovo9909.0	0.0
denovo12065.0	0.0
110016.0	0.0
denovo9569.0	0.0
146564.0	0.0
146564.1	0.0
1109178.0	0.0
191948.1	0.00876434479009
denovo11165.0	0.0
161277.0	1.0
1033413.0	0.0
denovo8373.1	0.961116148793
174573.0	107.0
3588390.0	0.0
317389.0	4.0
denovo3492.0	0.0
197696.0	0.0
denovo3498.0	0.0
661259.1	0.0
661259.0	0.0
denovo6811.0	0.0
262095.0	0.0
denovo5713.0	0.0
335965.0	0.0
304080.0	3.0
denovo10506.0	0.0
175485.0	0.0
denovo12921.0	0.0
1135084.1	1.44721016685
denovo1235.0	1.0
832848.0	0.0
denovo8389.0	0.0
denovo13122.0	0.0
denovo5454.0	0.0
676211.1	0.0
676211.0	0.0
denovo4399.0	1.0
4094866.0	2.0
denovo9776.0	0.0
denovo9776.1	0.0
319702.0	0.0
denovo2609.0	5.0
296045.0	0.0
296045.1	0.0
4460109.1	0.0
4460109.0	0.0
denovo6432.0	0.0
291090.0	0.0
268099.0	3.0
191616.0	1.0
195123.1	0.0
denovo1779.0	0.0
denovo8002.0	0.0
denovo4581.0	0.0
denovo13353.0	0.0
194490.0	25.0
denovo5426.0	0.0
denovo5712.0	5.0
3016478.0	0.0
556126.0	0.0
179513.0	1.0
827592.0	5.33410482194
denovo10697.0	0.0
denovo1402.0	0.0
denovo1402.1	0.0
271880.0	1.0
267451.0	0.0
275984.0	0.0
160140.0	0.0
160140.1	0.0
3327894.1	0.956539574606
denovo9225.0	0.0
3141094.0	1.0
4390319.0	0.0
183958.0	0.0
339549.0	0.0
169845.0	0.0
denovo5886.0	0.0
denovo5886.1	0.0
827522.0	0.0
denovo4573.0	0.0
denovo10472.0	0.0
995147.0	0.0
437137.0	0.0
263171.0	0.0
4365130.0	0.0
4444771.0	2.53114813285
133719.0	3.57727375239
denovo1065.0	0.0
136604.0	21.0
4440624.0	32.0
273954.0	0.0
273954.1	0.0
1571092.0	0.0
264359.1	0.0
264359.0	0.0
denovo3780.1	0.0
denovo3780.0	0.0
denovo902.1	0.0
174959.0	7.0
263992.1	0.0
263992.0	0.0
denovo2950.0	5.0
313069.0	0.0
185483.0	0.0
575041.0	1.0
271230.0	0.0
denovo2874.0	0.0
132338.0	0.0
162639.0	5.0
179838.0	1.0
denovo4917.0	0.0
828435.0	3.0
denovo9553.0	0.0
denovo10694.0	1.0
denovo10581.0	0.0
4442899.0	1.0
denovo2181.1	0.0
denovo2181.0	0.0
194950.0	0.0
318732.1	0.0359640717017
denovo265.0	0.0
1106006.0	0.0
denovo8373.0	0.0388838512066
231021.0	0.0
1931575.0	0.0
133719.1	1.42272624761
3265889.0	0.0
3265889.1	0.0
185222.0	0.0
47365.0	34.0
denovo1739.0	0.0
denovo11206.0	0.0
295590.0	0.0
denovo8798.0	0.0
denovo11903.0	0.759707582915
denovo11903.1	0.240292417085
269378.0	2.0
denovo11716.0	0.0
188610.0	0.0
denovo1773.0	0.0
denovo8413.0	0.0
392918.0	0.0
190114.0	6.0
denovo3630.0	0.991785923178
denovo9521.0	0.0
260456.0	0.0
381666.0	0.0
denovo663.1	0.0
denovo663.0	0.0
228140.0	7.0
denovo10305.0	0.0
4339832.1	0.0
denovo9575.0	0.0
denovo6356.0	0.0
denovo4689.0	0.0
denovo10769.0	2.0
182061.0	0.0
denovo4967.0	0.0
denovo7933.1	0.168002214427
denovo7933.0	0.831997785573
denovo7302.0	2.0
170926.0	0.0
135956.0	169.0
259846.0	0.0
188299.0	1.0
262642.0	7.0
denovo4276.0	0.0
162576.0	4.0
denovo12645.0	0.0
315496.1	0.279845994206
319219.0	1.0
denovo273.0	0.0
191251.0	0.0
denovo2795.0	0.0
denovo717.1	0.0
denovo8298.0	0.0
denovo8298.1	0.0
denovo3118.0	0.0
denovo9942.1	0.964207826129
denovo9942.0	0.0357921738711
1678333.0	0.360129442795
1678333.1	2.63987055721
324985.0	2.0
184966.0	0.0
denovo9305.0	7.0
268084.1	0.0
180869.0	0.0
310407.0	0.0
denovo8441.0	0.0
262634.0	0.0
177917.0	0.0
609589.0	0.0
192316.0	43.2510703308
192316.1	14.7489296692
354971.0	3.0
